file,rank,score,inlier_weight_frac,mae_in_deg_weighted,mae_all_deg_weighted,dir_vx,dir_vy,dir_vz,dir_az_deg,dir_el_deg,Lx,Ly,Lz,num_inliers,angle_thresh_deg,n_iters,N
Jeannie-Gobillard_1894_0_ev-25_points.json.gz,1,0.261646607,0.336742763,1.28701268,10.44208972,-0.700115136,0.18600139,-0.689378183,165.1217719,-43.58090684,0.056498375,-0.000129642,0.000880882,117546,4,600,416751
Jeannie-Gobillard_1894_0_ev-25_points.json.gz,2,0.200234258,0.349549501,1.74570178,10.01043504,-0.179841856,0.264326206,-0.947517052,124.2305271,-71.35490042,0.065880317,-0.000254062,0.000920905,145501,4,600,416751
Jeannie-Gobillard_1894_0_ev-25_points.json.gz,3,0.094627049,0.23926014,2.528452989,10.73219707,-0.403186457,-0.207451267,-0.891293808,-152.7728499,-63.03627917,0.065351814,0.002155675,0.0090143,111460,4,600,416751
Jeannie-Gobillard_1894_0_ev-00_points.json.gz,1,0.251464222,0.304694454,1.211680136,8.990628531,-0.737373605,0.117917859,-0.665113182,170.9144142,-41.69100898,0.055980402,-3.62E-05,0.000788495,114981,4,600,416751
Jeannie-Gobillard_1894_0_ev-00_points.json.gz,2,0.180028727,0.373219398,2.073109242,7.507994402,-0.291229294,0.181247332,-0.939326835,148.10382,-69.93881274,0.063677979,-0.000192286,0.001206397,156841,4,600,416751
Jeannie-Gobillard_1894_0_ev-00_points.json.gz,3,0.086725823,0.211233088,2.435641365,8.339750564,-0.449226126,-0.330127693,-0.830187686,-143.6885449,-56.11802275,0.06404749,0.002750858,0.006453826,88391,4,600,416751
Julie-Daydreaming_1894_0_ev-00_points.json.gz,1,0.403565585,0.208700101,0.517139483,21.92143142,-0.893950188,-0.02493989,-0.447471858,-178.4019469,-26.58159633,0.053016465,-2.33E-05,0.000254868,77098,4,600,416751
Julie-Daydreaming_1894_0_ev-00_points.json.gz,2,0.129111894,0.181295213,1.404170275,15.21687915,0.09089864,0.237255568,0.967185211,69.03689351,75.28137456,0.073885563,-0.000165652,-0.000802962,78724,4,600,416751
Julie-Daydreaming_1894_0_ev-00_points.json.gz,3,0.052056987,0.105372379,2.024172601,23.93985162,0.55314615,0.035101427,0.832344416,3.630994319,56.34032479,0.099562325,-0.000220964,-0.000528732,44255,4,600,416751
Julie-Daydreaming_1894_0_ev-25_points.json.gz,1,0.474506075,0.316830539,0.667704969,22.27510224,-0.867427714,-0.030986961,-0.496597391,-177.9541033,-29.77513937,0.053815389,3.16E-05,0.000596561,100964,4,600,416751
Julie-Daydreaming_1894_0_ev-25_points.json.gz,2,0.065848858,0.132264734,2.008609892,21.93267234,0.333400215,0.154152401,0.930097486,24.81414223,68.45001641,0.084928202,-0.000282252,-0.001965388,66076,4,600,416751
Julie-Daydreaming_1894_0_ev-25_points.json.gz,3,0.049312527,0.096306142,1.952974196,50.60590157,0.894118641,0.235479575,0.380921548,14.75466116,22.39077715,0.149510658,-0.000725802,-0.000428505,38373,4,600,416751
Jeannie-Gobillard_1894_0_ev-50_points.json.gz,1,0.275113423,0.409043559,1.48681689,6.185633206,-0.637356192,0.275963349,-0.719459043,156.5882879,-46.00983609,0.057624292,-0.000452229,0.001243479,142497,4,600,416751
Jeannie-Gobillard_1894_0_ev-50_points.json.gz,2,0.197777568,0.387070275,1.957097974,6.388469896,-0.162134587,0.344318157,-0.924747199,115.2150879,-67.63026559,0.066326162,-0.00054052,0.001486235,163621,4,600,416751
Jeannie-Gobillard_1894_0_ev-50_points.json.gz,3,0.083951636,0.203412929,2.42297653,8.445358458,-0.352531444,0.714919646,-0.603830672,116.2482008,-37.14474481,0.066521023,-0.009100639,0.007673939,49322,4,600,416751
Julie-Daydreaming_1894_0_ev-50_points.json.gz,1,0.656153369,0.414404651,0.63156575,19.82875236,-0.87624944,-0.023665636,-0.481276279,-178.4529388,-28.76879102,0.053636828,1.49E-05,0.000533227,121381,4,600,416751
Julie-Daydreaming_1894_0_ev-50_points.json.gz,2,0.053459846,0.101103963,1.89121213,27.53959611,0.404138062,0.111408427,0.907887983,15.41189312,65.21509879,0.089667552,-0.000260692,-0.00204794,48769,4,600,416751
Julie-Daydreaming_1894_0_ev-50_points.json.gz,3,0.046403612,0.094178829,2.029557163,56.33509116,0.801649417,0.151314271,0.578327073,10.68903006,35.3329637,0.13339603,-0.000404234,-0.000359964,40118,4,600,416751
Julie-Manet-and-her-Greyhound-Laerte_1893_0_ev-25_points.json.gz,1,0.172594095,0.22424368,1.299253652,20.85728951,-0.556972311,-0.796088193,-0.236696923,-124.9780377,-13.69167174,0.058454188,0.001418206,0.000481869,53261,4,600,416751
Julie-Manet-and-her-Greyhound-Laerte_1893_0_ev-25_points.json.gz,2,0.066183559,0.130470565,1.971343047,34.81111042,0.993771669,-0.110333678,-0.015631662,-6.335328234,-0.895664761,0.141651067,0.000661975,8.92E-05,55835,4,600,416751
Julie-Manet-and-her-Greyhound-Laerte_1893_0_ev-25_points.json.gz,3,0.049102948,0.094809857,1.930837387,21.75964366,0.775723199,0.194299381,0.600417579,14.06186306,36.89981041,0.094514936,-0.000402071,-0.000181398,48861,4,600,416751
Julie-Manet-and-her-Greyhound-Laerte_1893_0_ev-00_points.json.gz,1,0.171516398,0.305117103,1.77893738,10.5165673,-0.079914011,-0.366242399,0.92708158,-102.3089981,67.98436249,0.069364312,9.96E-05,-0.000151325,127806,4,600,416751
Julie-Manet-and-her-Greyhound-Laerte_1893_0_ev-00_points.json.gz,2,0.12689689,0.267364671,2.106943239,11.23254165,-0.349194779,-0.702381273,0.620260876,-116.4346558,38.33518751,0.064960898,0.000535499,-7.85E-05,107181,4,600,416751
Julie-Manet-and-her-Greyhound-Laerte_1893_0_ev-00_points.json.gz,3,0.11126212,0.206906022,1.859625825,13.65828657,-0.640929613,-0.763560179,0.078645308,-130.0099744,4.510702219,0.059266454,0.000730266,0.000296522,76988,4,600,416751
Julie-Manet-and-her-Greyhound-Laerte_1893_0_ev-50_points.json.gz,1,0.227139688,0.31395396,1.382205529,21.01947858,-0.590693225,-0.721975391,-0.360323533,-129.2887454,-21.12006663,0.057815321,0.000842743,0.000560882,78081,4,600,416751
Julie-Manet-and-her-Greyhound-Laerte_1893_0_ev-50_points.json.gz,2,0.064388179,0.128744292,1.999501001,39.87752898,0.998010702,-0.062572971,0.007698207,-3.587617247,0.441079136,0.145921534,0.000946044,-8.78E-05,57646,4,600,416751
Julie-Manet-and-her-Greyhound-Laerte_1893_0_ev-50_points.json.gz,3,0.046432441,0.090685068,1.953053048,27.23415792,0.826859212,0.153281982,0.541117804,10.50218967,32.75976507,0.101808094,0.000171857,6.57E-06,51655,4,600,416751
Julie-Manet-and-her-Nurse_1880_0_ev-25_points.json.gz,1,0.634566899,0.5415837,0.853468824,5.784051612,-0.88139215,0.098842107,-0.461928691,173.6014036,-27.51163258,0.053979213,-9.95E-05,0.000338489,159624,4,600,416751
Julie-Manet-and-her-Nurse_1880_0_ev-25_points.json.gz,2,0.135325059,0.354090662,2.616592433,7.088739781,-0.506994966,0.139559847,-0.850575778,164.6094365,-58.27434945,0.06476392,-0.001347168,0.007687307,137296,4,600,416751
Julie-Manet-and-her-Nurse_1880_0_ev-25_points.json.gz,3,0.092518979,0.174806333,1.889409533,6.968700155,-0.636910326,0.551290696,-0.53890983,139.1215073,-32.60945706,0.061790913,-0.004334205,0.004156514,63734,4,600,416751
Julie-Manet-and-her-Nurse_1880_0_ev-00_points.json.gz,1,0.329250515,0.33633855,1.021526787,7.147722249,-0.835029087,-0.004457496,-0.550187745,-179.6941505,-33.37989401,0.054827207,-5.87E-06,0.000503405,135622,4,600,416751
Julie-Manet-and-her-Nurse_1880_0_ev-00_points.json.gz,2,0.201775944,0.273093994,1.353450697,7.882310345,0.002841449,0.035460631,-0.999367035,85.4186952,-87.9613131,0.070859055,-7.82E-05,0.002122869,116156,4,600,416751
Julie-Manet-and-her-Nurse_1880_0_ev-00_points.json.gz,3,0.118895937,0.306600375,2.57872779,5.480743467,-0.482893653,0.299169281,-0.822989344,148.2203564,-55.38516796,0.062377193,-0.001581227,0.003237499,125318,4,600,416751
Julie-Manet-with-a-Budgie_1890_0_ev-00_points.json.gz,1,0.428030569,0.388731023,0.90818419,7.254040043,-0.897009883,0.094704254,-0.431745728,173.9731694,-25.57839952,0.054158223,-5.25E-05,0.000287036,155307,4,600,416751
Julie-Manet-with-a-Budgie_1890_0_ev-00_points.json.gz,2,0.162015225,0.395416986,2.440615229,6.232648217,-0.573508908,0.413149537,-0.707386028,144.2314349,-45.0226314,0.061210966,-0.001727055,0.002942904,155769,4,600,416751
Julie-Manet-with-a-Budgie_1890_0_ev-00_points.json.gz,3,0.091868938,0.176448345,1.920651922,8.937885463,-0.085261969,0.465508926,-0.880926692,100.3791722,-61.75435251,0.06885243,-0.000483177,0.000767841,75785,4,600,416751
Julie-Manet-and-her-Nurse_1880_0_ev-50_points.json.gz,1,0.481969873,0.448290483,0.930120379,4.526205898,-0.851226879,0.108705231,-0.513415984,172.7224803,-30.89163581,0.054469946,-8.63E-05,0.0004477,149793,4,600,418030
Julie-Manet-and-her-Nurse_1880_0_ev-50_points.json.gz,2,0.188429055,0.418200751,2.219405933,4.12247969,-0.460085078,0.175166799,-0.870424215,159.156821,-60.50797346,0.062158017,-0.000408788,0.001974725,177007,4,600,418030
Julie-Manet-and-her-Nurse_1880_0_ev-50_points.json.gz,3,0.0890747,0.172087504,1.931944931,5.405628745,-0.595758295,0.60508685,-0.52814956,134.5549167,-31.88051311,0.061814623,-0.004518087,0.003845131,65217,4,600,418030
Julie-Manet-with-a-Budgie_1890_0_ev-25_points.json.gz,1,0.484119899,0.520092839,1.074304849,8.099651162,-0.852974124,0.172893371,-0.492486574,168.5416857,-29.50414834,0.054917008,-0.000222951,0.000451966,170629,4,600,416751
Julie-Manet-with-a-Budgie_1890_0_ev-25_points.json.gz,2,0.213389885,0.310140098,1.453395433,8.579573796,-0.499731758,0.079630345,-0.862512132,170.9462531,-59.599826,0.061012537,-9.63E-06,0.000342144,147985,4,600,416751
Julie-Manet-with-a-Budgie_1890_0_ev-25_points.json.gz,3,0.11567797,0.230655066,1.993940169,8.865408234,-0.590018487,-0.437201802,-0.678772988,-143.4616731,-42.74783428,0.060240615,0.001896136,0.002933456,111301,4,600,416751
Julie-Manet-with-a-Budgie_1890_0_ev-50_points.json.gz,1,0.60582147,0.57469075,0.948613037,7.830744212,-0.854641681,0.207250274,-0.476061887,166.3689267,-28.42851193,0.054559578,-0.000287352,0.000532078,161606,4,600,416751
Julie-Manet-with-a-Budgie_1890_0_ev-50_points.json.gz,2,0.169591355,0.264377774,1.558909674,8.774432595,-0.506209224,0.128460787,-0.852789568,165.7606309,-58.51638704,0.060893411,-3.51E-07,0.000452726,159535,4,600,416751
Julie-Manet-with-a-Budgie_1890_0_ev-50_points.json.gz,3,0.108737844,0.217480244,2.0000409,8.637479898,-0.672310723,-0.364236022,-0.644461335,-151.5526099,-40.1253002,0.059486672,0.001538671,0.001602424,132850,4,600,416751
Julie-Manet-with-a-straw-hat_1892_0_ev-00_points.json.gz,1,0.427824772,0.406096343,0.949210849,9.292031269,-0.86249805,0.032844106,-0.504993444,177.8192185,-30.33091713,0.054360846,1.20E-05,0.000384672,140198,4,600,416751
Julie-Manet-with-a-straw-hat_1892_0_ev-00_points.json.gz,2,0.156561359,0.344263859,2.198905941,8.507873288,-0.493997146,0.110710015,-0.86238629,167.3681271,-59.58558051,0.061584593,1.91E-05,0.001463635,151447,4,600,416751
Julie-Manet-with-a-straw-hat_1892_0_ev-00_points.json.gz,3,0.078759853,0.195177179,2.47812931,10.23773444,-0.498732765,0.584782842,-0.639761405,130.4592441,-39.77403041,0.064176499,-0.005255709,0.005672045,76137,4,600,416751
Julie-Manet-with-a-straw-hat_1892_0_ev-25_points.json.gz,1,0.530501651,0.533917252,1.006437435,12.40810222,-0.844864883,0.095746317,-0.526342068,173.5344051,-31.75863464,0.054571694,-6.00E-05,0.000467237,153924,4,600,416751
Julie-Manet-with-a-straw-hat_1892_0_ev-25_points.json.gz,2,0.074839466,0.144862602,1.935643511,15.54125615,-0.458933295,0.23722339,-0.856215682,152.6654817,-58.89429869,0.065869317,-0.003270939,0.011773536,59018,4,600,416751
Julie-Manet-with-a-straw-hat_1892_0_ev-25_points.json.gz,3,0.045218283,0.018278131,0.404218917,12.66532167,-0.625964922,0.588419331,-0.511791566,136.7708718,-30.78323891,0.058412985,-0.002720788,0.002366288,4212,4,600,416751
Julie-Playing-a-Violin_1893_0_ev-00_points.json.gz,1,0.191286817,0.291493922,1.523856873,11.32721719,0.028593377,0.18529231,-0.982267366,81.22759941,-79.19392156,0.071369298,-5.93E-05,0.000166626,126018,4,600,416751
Julie-Playing-a-Violin_1893_0_ev-00_points.json.gz,2,0.102099741,0.183204429,1.794366234,12.03457296,-0.176391267,0.624466251,-0.760873197,105.7732484,-49.54123761,0.066848543,-0.000621176,0.000456461,75534,4,600,416751
Julie-Playing-a-Violin_1893_0_ev-00_points.json.gz,3,0.097760109,0.203439028,2.081001471,14.4492741,-0.758828509,0.364677818,-0.539619666,154.3319908,-32.65775162,0.060523143,0.001832545,-0.000566504,76010,4,600,416751
Julie-Manet-with-a-straw-hat_1892_0_ev-50_points.json.gz,1,0.61806627,0.494199276,0.799588462,8.326364956,-0.843779101,0.093353103,-0.52850925,173.6866487,-31.90478608,0.054165148,-5.45E-05,0.000425755,140910,4,600,416751
Julie-Manet-with-a-straw-hat_1892_0_ev-50_points.json.gz,2,0.135132878,0.248029117,1.835445118,8.915085181,-0.455138561,0.175143853,-0.873025499,158.9525584,-60.81214843,0.061209076,-0.000164843,0.001436733,143771,4,600,416751
Julie-Manet-with-a-straw-hat_1892_0_ev-50_points.json.gz,3,0.037837827,0.013719618,0.362589015,8.708132527,-0.680728339,-0.457450357,-0.572143425,-146.0988463,-34.89982896,0.057327544,0.001822614,0.002278362,5087,4,600,416751
Julie-Playing-a-Violin_1893_0_ev-25_points.json.gz,1,0.151001752,0.200463403,1.3275558,17.590321,-0.888791513,0.328759454,-0.319322513,159.7008228,-18.62195828,0.058946125,0.001219808,-0.000309157,62852,4,600,416751
Julie-Playing-a-Violin_1893_0_ev-25_points.json.gz,2,0.131432617,0.185444712,1.410947943,14.18255766,0.073462167,0.468831044,-0.880227676,81.09461024,-61.66984008,0.072193135,-0.000116893,0.000118181,79411,4,600,416751
Julie-Playing-a-Violin_1893_0_ev-25_points.json.gz,3,0.110877412,0.215003001,1.939104502,16.66830808,-0.520677934,0.764624702,-0.379794095,124.2532512,-22.32092903,0.060996439,-0.00010465,5.19E-05,59684,4,600,416751
Julie-Playing-a-Violin_1893_0_ev-50_points.json.gz,1,0.168867361,0.307118886,1.818697914,11.12125875,0.048550056,0.68793722,-0.724144512,85.96313618,-46.39772773,0.072037557,-0.000442797,0.000325684,144865,4,600,416946
Julie-Playing-a-Violin_1893_0_ev-50_points.json.gz,2,0.157138218,0.239150945,1.521913574,13.76858334,-0.854666415,0.435944029,-0.281954116,152.9750053,-16.37686712,0.059398862,0.001772294,-0.000385676,70715,4,600,416946
Julie-Playing-a-Violin_1893_0_ev-50_points.json.gz,3,0.109225988,0.229932562,2.105107547,12.57114456,-0.362476131,0.867201708,-0.341426788,112.6841299,-19.96382557,0.06268353,-0.001441266,0.000480277,65214,4,600,416946
Little-Dancer_1885_0_ev-00_points.json.gz,1,0.587538194,0.460935451,0.784518978,12.01831201,-0.943190184,0.024036932,-0.331382714,178.5401494,-19.35272213,0.053665751,5.61E-06,0.000246695,155841,4,600,416751
Little-Dancer_1885_0_ev-00_points.json.gz,2,0.111972411,0.138555569,1.237407099,15.19694368,-0.035094728,0.057054468,-0.997754052,121.5960551,-86.15922536,0.071081519,-9.75E-05,0.001119805,72717,4,600,416751
Little-Dancer_1885_0_ev-00_points.json.gz,3,0.095299301,0.198552334,2.083459545,12.33311568,-0.751545454,0.509058039,-0.419570427,145.8883175,-24.80746971,0.061000177,-0.003909815,0.001981337,71508,4,600,416751
Little-Dancer_1885_0_ev-50_points.json.gz,1,0.733503999,0.582822246,0.794571691,13.81611298,-0.945422354,0.110339606,-0.306597037,173.3431636,-17.85427131,0.05358746,-0.000123607,0.000229144,182683,4,600,416751
Little-Dancer_1885_0_ev-50_points.json.gz,2,0.114407425,0.229412999,2.005227232,14.90112427,-0.686704023,0.50523285,-0.522663708,143.6567454,-31.51109794,0.061204106,-0.003487078,0.003547387,87034,4,600,416751
Little-Dancer_1885_0_ev-50_points.json.gz,3,0.05638559,0.078885322,1.399032374,15.29722985,-0.750348302,-0.517328716,-0.411519654,-145.4156227,-24.30033287,0.059309437,0.003065049,0.002590818,41866,4,600,416751
Little-Dancer_1885_0_ev-25_points.json.gz,1,0.704152573,0.57434435,0.815652272,13.36228887,-0.944033023,0.108749281,-0.311408487,173.4286933,-18.14413295,0.053657048,-8.30E-05,0.000194002,186390,4,600,416751
Little-Dancer_1885_0_ev-25_points.json.gz,2,0.146967895,0.242857899,1.652454449,14.00746494,-0.757588742,0.597265039,-0.263313066,141.74859,-15.266739,0.058895574,-0.002987846,0.000956892,80200,4,600,416751
Little-Dancer_1885_0_ev-25_points.json.gz,3,0.054323216,0.018436778,0.339389396,14.79798827,-0.744062059,-0.652447141,-0.143820653,-138.7533854,-8.268991772,0.057804354,0.003620402,0.000797514,5063,4,600,416751
Little-Girl-with-Blond-Hair_1883_0_ev-25_points.json.gz,1,0.3350055,0.366182788,1.093064002,7.643579004,-0.78421543,0.045113581,-0.618846447,176.707573,-38.23194475,0.055373836,-4.31E-05,0.000598345,135183,4,600,416751
Little-Girl-with-Blond-Hair_1883_0_ev-25_points.json.gz,2,0.222560521,0.453526999,2.037768314,6.859491417,-0.370791021,0.147089225,-0.916994427,158.3622494,-66.49056893,0.062001649,-7.80E-05,0.001077549,167524,4,600,416751
Little-Girl-with-Blond-Hair_1883_0_ev-25_points.json.gz,3,0.065272486,0.157462332,2.412383479,10.15667709,-0.410517814,0.628778722,-0.660388101,123.1397649,-41.32947826,0.065842011,-0.006986792,0.007264659,56087,4,600,416751
Little-Girl-with-Blond-Hair_1883_0_ev-00_points.json.gz,1,0.274700344,0.36292448,1.321163999,6.44200181,-0.74691193,-0.001877331,-0.66492033,-179.8559898,-41.6762136,0.056202939,-1.99E-06,0.000775989,143416,4,600,416751
Little-Girl-with-Blond-Hair_1883_0_ev-00_points.json.gz,2,0.228943586,0.412418563,1.801397202,5.852638189,-0.329533779,0.153407841,-0.931597297,155.0366121,-68.68518914,0.063942619,-4.01E-05,0.000688101,169343,4,600,416751
Little-Girl-with-Blond-Hair_1883_0_ev-00_points.json.gz,3,0.112020103,0.218590764,1.95135201,8.180957026,-0.436241482,0.59850343,-0.671927834,126.0878281,-42.21603088,0.068257518,-8.41E-05,0.000705462,97807,4,600,416751
Little-Girl-with-Blond-Hair_1883_0_ev-50_points.json.gz,1,0.36079954,0.426529289,1.182177029,7.504348557,-0.769322695,0.055963575,-0.636404486,175.8394069,-39.52423056,0.055701641,-4.55E-05,0.000611767,149199,4,600,416751
Little-Girl-with-Blond-Hair_1883_0_ev-50_points.json.gz,2,0.224230507,0.415597012,1.853435527,7.411130733,-0.348646823,0.168007911,-0.922073064,154.2712488,-67.23105641,0.062328722,-7.00E-05,0.000852916,162439,4,600,416751
Little-Girl-with-Blond-Hair_1883_0_ev-50_points.json.gz,3,0.097614941,0.223868293,2.293380423,9.548207605,-0.456149682,0.626242789,-0.632255832,126.069262,-39.2167505,0.064403704,-0.005964223,0.005947244,68544,4,600,416751
Little-Girl-with-a-Blue-Jersey_1886_0_ev-00_points.json.gz,1,0.324159168,0.336317044,1.037504884,6.521951145,-0.835661566,-0.013892932,-0.54906897,-179.0475414,-33.30316385,0.054873745,3.72E-06,0.000539853,136185,4,600,416751
Little-Girl-with-a-Blue-Jersey_1886_0_ev-00_points.json.gz,2,0.218694429,0.433938892,1.984223723,5.153752169,-0.44757803,-0.08062492,-0.890602902,-169.7884782,-62.94910531,0.061378559,3.58E-05,0.000873632,178946,4,600,416751
Little-Girl-with-a-Blue-Jersey_1886_0_ev-00_points.json.gz,3,0.071676892,0.132296472,1.84573295,6.889545207,-0.536557454,0.588444249,-0.604846645,132.3593026,-37.21780739,0.062245052,-0.004466584,0.004595186,54109,4,600,416751
Little-Girl-with-a-Blue-Jersey_1886_0_ev-25_points.json.gz,1,0.427950738,0.437898184,1.023243371,10.36497554,-0.83031497,-0.006317966,-0.557258587,-179.564038,-33.866422,0.054947512,-1.63E-05,0.000715142,136549,4,600,416752
Little-Girl-with-a-Blue-Jersey_1886_0_ev-25_points.json.gz,2,0.166846648,0.338768217,2.030415675,9.822462989,-0.437006812,-0.05684627,-0.89766004,-172.5885258,-63.85217453,0.061954066,8.93E-05,0.001783151,155259,4,600,416752
Little-Girl-with-a-Blue-Jersey_1886_0_ev-25_points.json.gz,3,0.022656905,0.04434678,1.95731751,84.27724237,0.925734896,0.295791607,-0.235631553,17.71976531,-13.62885355,0.178997306,-0.000915226,0.000213675,22119,4,600,416752
Little-Girl-with-a-Doll_1886_0_ev-00_points.json.gz,1,0.309315198,0.379643951,1.227368214,10.75101268,-0.839944558,0.318102789,-0.439663229,159.2573815,-26.0823958,0.055440143,-0.000221549,0.000705493,134353,4,600,416751
Little-Girl-with-a-Doll_1886_0_ev-00_points.json.gz,2,0.132099943,0.265989042,2.013542961,9.649777967,-0.494514852,0.743054275,-0.450916184,123.6444189,-26.80248055,0.061480689,-0.000814203,0.000628663,102760,4,600,416751
Little-Girl-with-a-Doll_1886_0_ev-00_points.json.gz,3,0.060638597,0.116230779,1.916777835,15.39177377,0.244975573,0.863317022,0.441215013,74.15813392,26.18142948,0.076875094,-0.000176196,-0.000168175,56666,4,600,416751
Little-Girl-with-a-Blue-Jersey_1886_0_ev-50_points.json.gz,1,0.635529054,0.605690263,0.953047896,8.368440567,-0.856937471,-0.003736885,-0.515406835,-179.7501493,-31.02465231,0.054532467,1.18E-06,0.00061654,156771,4,600,416751
Little-Girl-with-a-Blue-Jersey_1886_0_ev-50_points.json.gz,2,0.111775904,0.22191949,1.985395515,9.364876147,-0.463661601,-0.022179212,-0.885734724,-177.261349,-62.34207277,0.061962493,-0.000130111,0.001255188,139093,4,600,416751
